ts,source,season,round,date_local,home_team,away_team,venue,market_code,odds_type,selection_name,price_decimal,line
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-04,Brisbane,Sydney,Gabba,h2h,closing,home,1.84,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-04,Collingwood,St Kilda,MCG,h2h,closing,away,4.72,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-04,Collingwood,St Kilda,MCG,h2h,closing,home,1.18,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-04,Geelong,Western Bulldogs,GMHBA Stadium,h2h,closing,away,6.55,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-04,Geelong,Western Bulldogs,GMHBA Stadium,h2h,closing,home,1.11,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-04,West Coast,Gold Coast,Domain Stadium,h2h,closing,away,9.75,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-04,West Coast,Gold Coast,Domain Stadium,h2h,closing,home,1.05,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-05,Hawthorn,Fremantle,MCG,h2h,closing,away,4.59,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-05,Hawthorn,Fremantle,MCG,h2h,closing,home,1.19,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-05,North Melbourne,Adelaide,Marvel Stadium,h2h,closing,away,2.29,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-05,North Melbourne,Adelaide,Marvel Stadium,h2h,closing,home,1.6,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-05,Port Adelaide,Carlton,AAMI Stadium,h2h,closing,away,1.21,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-05,Port Adelaide,Carlton,AAMI Stadium,h2h,closing,home,4.32,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-10,St Kilda,Western Bulldogs,Marvel Stadium,h2h,closing,away,2.89,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-10,St Kilda,Western Bulldogs,Marvel Stadium,h2h,closing,home,1.4,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-11,Adelaide,West Coast,AAMI Stadium,h2h,closing,away,1.64,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-11,Adelaide,West Coast,AAMI Stadium,h2h,closing,home,2.2,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-11,Geelong,Hawthorn,MCG,h2h,closing,away,2.73,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-11,Geelong,Hawthorn,MCG,h2h,closing,home,1.44,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-11,Gold Coast,North Melbourne,People First Stadium,h2h,closing,away,1.32,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-11,Gold Coast,North Melbourne,People First Stadium,h2h,closing,home,3.34,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-12,Carlton,Brisbane,Marvel Stadium,h2h,closing,away,9.33,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-12,Carlton,Brisbane,Marvel Stadium,h2h,closing,home,1.06,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-12,Fremantle,Essendon,Domain Stadium,h2h,closing,away,2.01,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-12,Fremantle,Essendon,Domain Stadium,h2h,closing,home,1.76,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-12,Sydney,Richmond,SCG,h2h,closing,away,3.86,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-12,Sydney,Richmond,SCG,h2h,closing,home,1.25,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-13,Melbourne,Collingwood,MCG,h2h,closing,away,1.19,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-13,Melbourne,Collingwood,MCG,h2h,closing,home,4.63,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-17,Western Bulldogs,Adelaide,Marvel Stadium,h2h,closing,away,3.48,
2025-08-23T11:54:33.013651,github_whitesgsw,,,2011-06-17,Western Bulldogs,Adelaide,Marvel Stadium,h2h,closing,home,1.29,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-18,Brisbane,Richmond,Gabba,h2h,closing,away,1.69,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-18,Brisbane,Richmond,Gabba,h2h,closing,home,2.12,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-18,Essendon,North Melbourne,Marvel Stadium,h2h,closing,away,2.18,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-18,Essendon,North Melbourne,Marvel Stadium,h2h,closing,home,1.65,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-18,Hawthorn,Gold Coast,UTAS Stadium,h2h,closing,away,14.67,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-18,Hawthorn,Gold Coast,UTAS Stadium,h2h,closing,home,1.02,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-18,St Kilda,Geelong,MCG,h2h,closing,away,1.27,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-18,St Kilda,Geelong,MCG,h2h,closing,home,3.65,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-19,Carlton,Sydney,Marvel Stadium,h2h,closing,away,3.59,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-19,Carlton,Sydney,Marvel Stadium,h2h,closing,home,1.28,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-19,Melbourne,Fremantle,MCG,h2h,closing,away,2.06,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-19,Melbourne,Fremantle,MCG,h2h,closing,home,1.73,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-19,West Coast,Port Adelaide,Domain Stadium,h2h,closing,away,8.45,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-19,West Coast,Port Adelaide,Domain Stadium,h2h,closing,home,1.07,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-24,Hawthorn,Essendon,MCG,h2h,closing,away,2.28,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-24,Hawthorn,Essendon,MCG,h2h,closing,home,1.61,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-25,Fremantle,Brisbane,Domain Stadium,h2h,closing,away,4.96,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-25,Fremantle,Brisbane,Domain Stadium,h2h,closing,home,1.17,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-25,Gold Coast,Western Bulldogs,People First Stadium,h2h,closing,away,1.15,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-25,Gold Coast,Western Bulldogs,People First Stadium,h2h,closing,home,5.24,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-25,Richmond,Melbourne,MCG,h2h,closing,away,1.81,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-25,Richmond,Melbourne,MCG,h2h,closing,home,1.95,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-25,Sydney,Collingwood,Accor Stadium,h2h,closing,away,1.15,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-25,Sydney,Collingwood,Accor Stadium,h2h,closing,home,5.46,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-26,Carlton,West Coast,Marvel Stadium,h2h,closing,away,4.19,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-26,Carlton,West Coast,Marvel Stadium,h2h,closing,home,1.22,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-26,Geelong,Adelaide,GMHBA Stadium,h2h,closing,away,8.92,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-26,Geelong,Adelaide,GMHBA Stadium,h2h,closing,home,1.06,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-26,Port Adelaide,North Melbourne,AAMI Stadium,h2h,closing,away,1.48,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-06-26,Port Adelaide,North Melbourne,AAMI Stadium,h2h,closing,home,2.59,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-07-01,Western Bulldogs,Melbourne,Marvel Stadium,h2h,closing,away,1.75,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-07-01,Western Bulldogs,Melbourne,Marvel Stadium,h2h,closing,home,2.01,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-07-02,Adelaide,Sydney,AAMI Stadium,h2h,closing,away,1.42,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-07-02,Adelaide,Sydney,AAMI Stadium,h2h,closing,home,2.78,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-07-02,Essendon,Geelong,Marvel Stadium,h2h,closing,away,1.08,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-07-02,Essendon,Geelong,Marvel Stadium,h2h,closing,home,7.76,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-07-02,Fremantle,Gold Coast,Domain Stadium,h2h,closing,away,6.56,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-07-02,Fremantle,Gold Coast,Domain Stadium,h2h,closing,home,1.1,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-07-02,Richmond,Carlton,MCG,h2h,closing,away,1.25,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-07-02,Richmond,Carlton,MCG,h2h,closing,home,3.85,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-07-03,Brisbane,Port Adelaide,Gabba,h2h,closing,away,2.85,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-07-03,Brisbane,Port Adelaide,Gabba,h2h,closing,home,1.41,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-07-03,Collingwood,Hawthorn,MCG,h2h,closing,away,3.49,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-07-03,Collingwood,Hawthorn,MCG,h2h,closing,home,1.3,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-07-03,North Melbourne,St Kilda,Marvel Stadium,h2h,closing,away,1.79,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-07-03,North Melbourne,St Kilda,Marvel Stadium,h2h,closing,home,1.97,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-07-08,West Coast,Geelong,Domain Stadium,h2h,closing,away,1.62,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-07-08,West Coast,Geelong,Domain Stadium,h2h,closing,home,2.25,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-09,Essendon,Richmond,MCG,h2h,closing,away,2.51,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-09,Essendon,Richmond,MCG,h2h,closing,home,1.51,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-07-09,Gold Coast,Sydney,People First Stadium,h2h,closing,away,1.13,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-07-09,Gold Coast,Sydney,People First Stadium,h2h,closing,home,5.7,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-07-09,Hawthorn,Brisbane,UTAS Stadium,h2h,closing,away,7.06,
2025-08-23T11:54:33.005144,github_whitesgsw,,,2011-07-09,Hawthorn,Brisbane,UTAS Stadium,h2h,closing,home,1.09,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-10,Collingwood,North Melbourne,MCG,h2h,closing,away,8.28,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-10,Collingwood,North Melbourne,MCG,h2h,closing,home,1.07,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-10,Port Adelaide,St Kilda,AAMI Stadium,h2h,closing,away,1.27,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-10,Port Adelaide,St Kilda,AAMI Stadium,h2h,closing,home,3.63,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-10,Western Bulldogs,Carlton,Marvel Stadium,h2h,closing,away,1.31,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-10,Western Bulldogs,Carlton,Marvel Stadium,h2h,closing,home,3.35,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-15,Adelaide,Essendon,AAMI Stadium,h2h,closing,away,1.72,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-15,Adelaide,Essendon,AAMI Stadium,h2h,closing,home,2.05,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-16,Carlton,Collingwood,MCG,h2h,closing,away,1.16,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-16,Carlton,Collingwood,MCG,h2h,closing,home,5.16,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-16,Melbourne,Port Adelaide,TIO Stadium,h2h,closing,away,3.65,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-16,Melbourne,Port Adelaide,TIO Stadium,h2h,closing,home,1.27,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-16,Richmond,Gold Coast,Cazaly’s Stadium,h2h,closing,away,5.85,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-16,Richmond,Gold Coast,Cazaly’s Stadium,h2h,closing,home,1.13,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-16,St Kilda,West Coast,Marvel Stadium,h2h,closing,away,2.01,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-16,St Kilda,West Coast,Marvel Stadium,h2h,closing,home,1.76,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-17,Brisbane,Geelong,Gabba,h2h,closing,away,1.09,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-17,Brisbane,Geelong,Gabba,h2h,closing,home,7.26,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-17,North Melbourne,Western Bulldogs,Marvel Stadium,h2h,closing,away,1.37,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-17,North Melbourne,Western Bulldogs,Marvel Stadium,h2h,closing,home,3.04,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-17,Sydney,Fremantle,SCG,h2h,closing,away,3.61,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-17,Sydney,Fremantle,SCG,h2h,closing,home,1.28,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-22,St Kilda,Adelaide,Marvel Stadium,h2h,closing,away,6.03,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-22,St Kilda,Adelaide,Marvel Stadium,h2h,closing,home,1.13,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-23,Essendon,Carlton,MCG,h2h,closing,away,1.41,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-23,Essendon,Carlton,MCG,h2h,closing,home,2.87,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-23,Gold Coast,Collingwood,People First Stadium,h2h,closing,away,1.02,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-23,Gold Coast,Collingwood,People First Stadium,h2h,closing,home,15.8,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-23,North Melbourne,Brisbane,Marvel Stadium,h2h,closing,away,6.24,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-23,North Melbourne,Brisbane,Marvel Stadium,h2h,closing,home,1.12,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-23,Sydney,Western Bulldogs,SCG,h2h,closing,away,2.54,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-23,Sydney,Western Bulldogs,SCG,h2h,closing,home,1.51,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-24,Fremantle,West Coast,Domain Stadium,h2h,closing,away,1.46,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-24,Fremantle,West Coast,Domain Stadium,h2h,closing,home,2.69,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-24,Geelong,Richmond,Marvel Stadium,h2h,closing,away,8.8,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-24,Geelong,Richmond,Marvel Stadium,h2h,closing,home,1.06,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-24,Melbourne,Hawthorn,MCG,h2h,closing,away,1.21,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-24,Melbourne,Hawthorn,MCG,h2h,closing,home,4.37,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-29,North Melbourne,Carlton,Marvel Stadium,h2h,closing,away,1.3,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-29,North Melbourne,Carlton,Marvel Stadium,h2h,closing,home,3.52,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-30,Fremantle,Hawthorn,Domain Stadium,h2h,closing,away,1.54,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-30,Fremantle,Hawthorn,Domain Stadium,h2h,closing,home,2.49,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-30,Geelong,Melbourne,GMHBA Stadium,h2h,closing,away,8.33,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-30,Geelong,Melbourne,GMHBA Stadium,h2h,closing,home,1.07,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-30,Gold Coast,St Kilda,People First Stadium,h2h,closing,away,1.08,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-30,Gold Coast,St Kilda,People First Stadium,h2h,closing,home,7.4,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-30,Western Bulldogs,West Coast,Marvel Stadium,h2h,closing,away,1.61,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-30,Western Bulldogs,West Coast,Marvel Stadium,h2h,closing,home,2.29,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-07-31,Adelaide,Port Adelaide,AAMI Stadium,h2h,closing,away,2.29,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-07-31,Adelaide,Port Adelaide,AAMI Stadium,h2h,closing,home,1.61,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-31,Collingwood,Essendon,MCG,h2h,closing,away,8.45,
2025-08-23T11:54:32.996712,github_whitesgsw,,,2011-07-31,Collingwood,Essendon,MCG,h2h,closing,home,1.07,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-05,St Kilda,Fremantle,Marvel Stadium,h2h,closing,away,5.51,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-05,St Kilda,Fremantle,Marvel Stadium,h2h,closing,home,1.14,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-06,Carlton,Melbourne,MCG,h2h,closing,away,5.74,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-06,Carlton,Melbourne,MCG,h2h,closing,home,1.13,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-06,Essendon,Sydney,Marvel Stadium,h2h,closing,away,1.89,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-06,Essendon,Sydney,Marvel Stadium,h2h,closing,home,1.84,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-06,Geelong,Gold Coast,GMHBA Stadium,h2h,closing,away,17.03,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-06,Geelong,Gold Coast,GMHBA Stadium,h2h,closing,home,1.01,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-06,Port Adelaide,Collingwood,AAMI Stadium,h2h,closing,away,1.03,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-06,Port Adelaide,Collingwood,AAMI Stadium,h2h,closing,home,13.17,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-07,Brisbane,Adelaide,Gabba,h2h,closing,away,2.13,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-07,Brisbane,Adelaide,Gabba,h2h,closing,home,1.68,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-07,Hawthorn,North Melbourne,UTAS Stadium,h2h,closing,away,4.82,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-07,Hawthorn,North Melbourne,UTAS Stadium,h2h,closing,home,1.17,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-07,West Coast,Richmond,Domain Stadium,h2h,closing,away,7.56,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-07,West Coast,Richmond,Domain Stadium,h2h,closing,home,1.08,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-12,St Kilda,Collingwood,Marvel Stadium,h2h,closing,away,1.12,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-12,St Kilda,Collingwood,Marvel Stadium,h2h,closing,home,5.89,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-13,Brisbane,Gold Coast,Gabba,h2h,closing,away,3.08,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-13,Brisbane,Gold Coast,Gabba,h2h,closing,home,1.36,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-13,Fremantle,Carlton,Domain Stadium,h2h,closing,away,1.38,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-13,Fremantle,Carlton,Domain Stadium,h2h,closing,home,2.97,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-13,Hawthorn,Port Adelaide,MCG,h2h,closing,away,15.46,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-13,Hawthorn,Port Adelaide,MCG,h2h,closing,home,1.02,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-13,Western Bulldogs,Essendon,Marvel Stadium,h2h,closing,away,1.63,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-13,Western Bulldogs,Essendon,Marvel Stadium,h2h,closing,home,2.23,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-14,Adelaide,Geelong,AAMI Stadium,h2h,closing,away,1.06,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-14,Adelaide,Geelong,AAMI Stadium,h2h,closing,home,8.8,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-14,Melbourne,West Coast,Marvel Stadium,h2h,closing,away,1.2,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-14,Melbourne,West Coast,Marvel Stadium,h2h,closing,home,4.45,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-14,Richmond,Sydney,MCG,h2h,closing,away,1.3,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-14,Richmond,Sydney,MCG,h2h,closing,home,3.42,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-19,Carlton,Hawthorn,Marvel Stadium,h2h,closing,away,1.56,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-19,Carlton,Hawthorn,Marvel Stadium,h2h,closing,home,2.39,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-20,Collingwood,Brisbane,MCG,h2h,closing,away,16.12,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-20,Collingwood,Brisbane,MCG,h2h,closing,home,1.01,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-20,Gold Coast,Adelaide,People First Stadium,h2h,closing,away,1.19,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-20,Gold Coast,Adelaide,People First Stadium,h2h,closing,home,4.66,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-20,North Melbourne,Fremantle,Marvel Stadium,h2h,closing,away,3.18,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-20,North Melbourne,Fremantle,Marvel Stadium,h2h,closing,home,1.34,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-20,West Coast,Essendon,Domain Stadium,h2h,closing,away,3.97,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-20,West Coast,Essendon,Domain Stadium,h2h,closing,home,1.24,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-21,Melbourne,Richmond,MCG,h2h,closing,away,1.72,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-21,Melbourne,Richmond,MCG,h2h,closing,home,2.06,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-21,Port Adelaide,Western Bulldogs,AAMI Stadium,h2h,closing,away,1.17,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-21,Port Adelaide,Western Bulldogs,AAMI Stadium,h2h,closing,home,4.79,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-21,Sydney,St Kilda,Accor Stadium,h2h,closing,away,1.62,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-21,Sydney,St Kilda,Accor Stadium,h2h,closing,home,2.24,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-26,Fremantle,Collingwood,Domain Stadium,h2h,closing,away,1.02,
2025-08-23T11:54:32.988310,github_whitesgsw,,,2011-08-26,Fremantle,Collingwood,Domain Stadium,h2h,closing,home,13.75,
2025-08-23T11:54:32.980025,github_whitesgsw,,,2011-08-27,Brisbane,West Coast,Gabba,h2h,closing,away,1.3,
2025-08-23T11:54:32.980025,github_whitesgsw,,,2011-08-27,Brisbane,West Coast,Gabba,h2h,closing,home,3.44,
2025-08-23T11:54:32.980025,github_whitesgsw,,,2011-08-27,Geelong,Sydney,GMHBA Stadium,h2h,closing,away,8.35,
2025-08-23T11:54:32.980025,github_whitesgsw,,,2011-08-27,Geelong,Sydney,GMHBA Stadium,h2h,closing,home,1.07,
2025-08-23T11:54:32.980025,github_whitesgsw,,,2011-08-27,Hawthorn,Western Bulldogs,MCG,h2h,closing,away,6.79,
2025-08-23T11:54:32.980025,github_whitesgsw,,,2011-08-27,Hawthorn,Western Bulldogs,MCG,h2h,closing,home,1.1,
2025-08-23T11:54:32.980025,github_whitesgsw,,,2011-08-27,St Kilda,North Melbourne,Marvel Stadium,h2h,closing,away,2.08,
2025-08-23T11:54:32.980025,github_whitesgsw,,,2011-08-27,St Kilda,North Melbourne,Marvel Stadium,h2h,closing,home,1.71,
2025-08-23T11:54:32.980025,github_whitesgsw,,,2011-08-28,Adelaide,Richmond,AAMI Stadium,h2h,closing,away,3.15,
2025-08-23T11:54:32.980025,github_whitesgsw,,,2011-08-28,Adelaide,Richmond,AAMI Stadium,h2h,closing,home,1.35,
2025-08-23T11:54:32.980025,github_whitesgsw,,,2011-08-28,Essendon,Port Adelaide,Marvel Stadium,h2h,closing,away,12.5,
2025-08-23T11:54:32.980025,github_whitesgsw,,,2011-08-28,Essendon,Port Adelaide,Marvel Stadium,h2h,closing,home,1.03,
2025-08-23T11:54:32.980025,github_whitesgsw,,,2011-08-28,Melbourne,Gold Coast,MCG,h2h,closing,away,6.78,
2025-08-23T11:54:32.980025,github_whitesgsw,,,2011-08-28,Melbourne,Gold Coast,MCG,h2h,closing,home,1.1,
2025-08-23T11:54:32.980025,github_whitesgsw,,,2011-09-02,Collingwood,Geelong,MCG,h2h,closing,away,3.14,
2025-08-23T11:54:32.980025,github_whitesgsw,,,2011-09-02,Collingwood,Geelong,MCG,h2h,closing,home,1.35,
2025-08-23T11:54:32.980025,github_whitesgsw,,,2011-09-03,Carlton,St Kilda,MCG,h2h,closing,away,2.08,
2025-08-23T11:54:32.980025,github_whitesgsw,,,2011-09-03,Carlton,St Kilda,MCG,h2h,closing,home,1.71,
2025-08-23T11:54:32.980025,github_whitesgsw,,,2011-09-03,Gold Coast,Hawthorn,People First Stadium,h2h,closing,away,1.16,
